-9155.614105,812,2895.59333
-16832.878426,1061,2926.449192
-14228.991888,953,2954.942086
-9637.735325,774,2978.149117
-14297.252048,992,3007.854386
-10220.266955,695,3028.598677
-9389.442267,682,3048.991778
-13986.102343,1308,3087.328607
-8689.645212,1269,3124.566168
-12638.528181,1538,3170.200635
-16650.286781,878,3196.057444
-9408.343503,820,3221.348729
-13612.687968,789,3245.125259
-14881.137244,1413,3288.510435
-11266.86941,1022,3319.116997
-14881.763923,709,3340.309682
-11893.048058,913,3368.533382
-15210.561151,1059,3400.556128
-11498.855748,817,3425.41879
-17299.590866,1404,3467.683344
-19411.08141,1613,3517.049504
-14139.866261,1508,3562.901333
-13730.720368,1313,3602.303802
-8084.978664,1070,3634.243028
-18660.333308,1192,3670.048176
-16043.239634,1497,3715.299544
-14776.248197,1292,3755.002844
-7824.692267,1262,3793.406722
-12019.725495,1176,3829.210989
-7736.018955,856,3855.518838
-9633.843249,1465,3899.753618
-9277.342542,1040,3930.026965
-16674.536422,1700,3981.576125
-12722.993028,1544,4026.744222
-13170.72669,1639,4075.676877
-14626.487594,2128,4140.726651
-16320.762865,1971,4200.002049
-14511.820044,2362,4268.06251
-13794.015464,1859,4321.666255
-18794.202017,1700,4375.409444
-16001.151312,2920,4462.396692
-17085.102865,2077,4524.658753
-13981.58457,3001,4616.227378
-12682.988039,1055,4649.054426
-13102.1455,3001,4739.85213
-10497.08162,2061,4802.098256
-23447.576122,2761,4886.057468
-9930.858953,1452,4931.004899
-9054.21302,1197,4966.459174
-17326.356172,1485,5010.57755
-29614.08353,3001,5100.180871
-7857.291931,1504,5146.925678
-18471.334976,1762,5201.06273
-18360.262719,909,5228.337213
-13573.309957,1636,5277.503583
-8669.759477,1229,5314.741459
-7385.061183,882,5341.883063
-8743.361209,1009,5373.02413
-6699.783187,835,5398.529279
-9097.834656,1243,5434.684198
-14990.576376,1238,5473.487732
-9257.413306,1266,5512.241534
-11083.522442,1072,5544.563924
-10142.459399,1451,5587.437083
-6457.749106,1198,5623.020403
-19246.661976,2612,5702.976806
-19039.628459,2433,5777.967856
-11408.754705,2415,5853.52562
-21567.769631,2189,5920.692536
-8263.436625,1694,5970.602811
-21003.286053,2682,6050.975525
-5787.178116,1093,6083.931011
-14024.038511,2159,6150.074162
-20004.583367,2773,6234.545558
-14287.144483,3001,6325.449524
-15026.750165,2469,6399.643904
-10830.876504,2871,6484.528289
-8207.076999,3001,6576.324218
-13970.813164,3001,6668.300078
-19064.335774,3001,6758.418399
-17434.32668,3001,6848.322322
-15309.964348,2404,6919.564329
-26946.17658,3001,7010.750696
-11851.4575,2529,7086.341243
-11829.337243,2127,7150.29159
-19295.355779,2763,7233.308887
-7352.849391,2215,7300.319278
-15351.068478,2711,7383.041351
-11810.493729,2423,7455.050477
-9202.6715,1970,7514.246472
-24093.180124,3001,7602.504256
-7760.415742,2150,7667.630196
-13227.695066,1631,7716.378686
-18973.236716,2960,7805.498497
-7469.115482,1605,7854.34867
-8172.192261,1488,7898.883549
-7996.558082,2086,7963.194448
-9310.296134,2319,8031.988395
-12775.389379,1529,8077.123179
-9236.906229,1222,8113.82739
-9109.064383,1926,8171.990954
-5147.175373,1650,8220.340143
-7544.543599,2233,8288.734767
-12320.766717,2215,8354.028211
-11378.279868,1493,8399.247456
-9696.396209,1842,8453.879125
-18262.408919,2276,8522.522523
-9526.76443,2473,8598.62987
-29742.830369,3001,8690.115666
-10832.901643,878,8717.023161
-9327.188975,1288,8754.443975
-13633.248183,2922,8842.397563
-21066.356231,3001,8930.18453
-9608.320501,2554,9005.141728
-9471.728012,1890,9062.906131
-16365.217107,1989,9123.052453
-18481.501586,3001,9212.68829
-13479.514801,3001,9302.875123
-6183.536344,1255,9340.693872
-8513.277843,1856,9396.179864
-15171.267326,2311,9464.12044
-11411.8151,3001,9554.439861
-11002.195975,1577,9601.356165
-9899.845766,2122,9664.835891
-13696.582644,2166,9730.295219
-10504.205864,2496,9806.371112
-10912.689797,2468,9880.118662
-11151.029707,2879,9965.500699
-3815.058442,1705,10016.682116
-10930.959848,2269,10084.160574
-11600.730921,2148,10148.805338
-13331.580285,2121,10210.399889
-9216.412833,1429,10253.085984
-11942.245386,2394,10323.1795
-5314.437782,1251,10360.466913
-8257.17231,2430,10430.764114
-10184.724765,2198,10495.436735
-7260.123837,2186,10560.515987
-11710.331999,2313,10630.059103
-6598.238484,2394,10701.23981
-12077.581515,2709,10780.291454
-9009.967432,2052,10842.702531
-9981.363553,2160,10907.515906
-14538.627365,2285,10973.526141
-8688.585972,2633,11051.983654
-6287.897089,2306,11119.676519
-5836.090728,1903,11176.590075
-8596.56927,2172,11240.673502
-10679.545044,2369,11310.328195
-9662.726916,2193,11376.006571
-10039.085054,2585,11451.081303
-6783.603686,1697,11501.296932
-7715.046995,2520,11577.305238
-7338.931879,1965,11635.702114
-6912.68612,2007,11695.017169
-6135.287597,2019,11755.376976
-8075.216746,1931,11812.075744
-9559.385991,1418,11853.377111
-8065.998757,1500,11898.363074
-14104.574659,3001,11988.649417
-4979.947448,2017,12048.762233
-9092.169433,1679,12098.095446
-7306.301075,1711,12149.245017
-14692.501188,2620,12227.151938
-7882.518649,1893,12282.533118
-8380.054879,3001,12371.036523
-7808.53943,2127,12434.098806
-5974.50193,2083,12496.310588
-8934.129686,3001,12588.029601
-9189.364644,1834,12643.210981
-11923.409591,3001,12733.698905
-6969.535166,2466,12807.426194
-9666.619274,2687,12885.794916
-12367.040102,3001,12974.432079
-6614.095042,2173,13039.310294
-11521.125967,2178,13104.754143
-11182.122635,1490,13148.706494
-11166.328064,3001,13235.19386
-10349.686867,2786,13318.915564
-6425.75992,2992,13407.034518
-8507.737655,3001,13495.689019
-14828.795301,2537,13570.996492
-17947.147838,2828,13654.83474
-10208.324187,3001,13742.290941
-6317.532584,2592,13817.729461
-8800.588251,2771,13901.435242
-7483.950129,2620,13978.409124
-10009.79457,2770,14060.16475
-7943.374143,1940,14119.044315
-10291.055071,1986,14178.846354
-6892.289184,3001,14267.727169
-17037.228016,3001,14354.733806
-8414.189714,2799,14438.786654
-8386.392932,3001,14529.205402
-6552.153693,1915,14585.070445
-7186.145238,3001,14672.007633
-6609.724346,3001,14758.113716
-5746.79475,2144,14821.778318
-10697.016956,3001,14910.776927
-6641.514048,1977,14968.424147
-7297.391552,1980,15027.587499
-6957.083524,2158,15091.682329
-6726.589685,1395,15133.25178
-5682.720208,1866,15189.015988
-9518.336436,1904,15244.929774
-7167.196347,2400,15316.274695
-11065.108649,2882,15401.227464
-7530.717736,2068,15462.94371
-7163.651991,1776,15514.189089
-9942.430518,2706,15591.826748
-17455.457656,3001,15679.633752
-7861.292081,2462,15752.825255
-4992.700335,1880,15809.03889
-22576.251682,3001,15895.393534
-4617.112085,2652,15974.60036
-4836.17595,2274,16040.594306
-8117.959903,2447,16113.086648
-5246.192185,2166,16177.934335
-5974.217149,2045,16238.71014
-8622.688312,2040,16298.790279
-9181.00919,2378,16369.399737
-6137.830284,2275,16436.46057
-9498.893316,3001,16523.416334
-7529.33363,3001,16612.034396
-8722.507997,2909,16699.953953
-6639.486785,2038,16760.617422
-7660.837365,3001,16849.853883
-10392.229666,3001,16938.561607
-7310.052494,3001,17028.143611
-7710.603232,3001,17116.565397
-10316.445074,3001,17204.266543
-8015.832216,3001,17293.070544
-6750.218754,2146,17357.648646
-7763.678247,2531,17432.556689
-6200.200309,3001,17523.092681
-10546.811194,2253,17590.952905
-5919.316588,1976,17649.949767
-8251.623162,2775,17733.08832
-10877.804115,2972,17820.858192
-6118.511482,2232,17885.269425
-6545.551989,2493,17957.812043
-7795.083031,2997,18048.181436
-6747.941779,1956,18106.394665
-8846.08983,1437,18148.747564
-7610.828857,3001,18237.284067
-9338.666661,3001,18326.170163
-15691.584209,3001,18415.457206
-7373.232504,3001,18504.015951
-9308.17523,2615,18580.901468
-5199.943389,3001,18671.320839
-8460.776675,2651,18750.663655
-8014.266655,3001,18840.596635
-7094.393412,1758,18892.362336
-7280.747159,2738,18973.236946
-6223.559127,3001,19063.287981
-8236.572749,2683,19143.744
-11541.108034,2637,19221.966953
-8207.141205,2934,19308.806679
-7660.537948,3001,19396.808481
-7679.636624,3000,19486.160243
-8946.116989,2863,19570.832225
-5991.902404,2690,19651.078149
-5412.742147,2677,19731.59512
-4965.38018,2851,19818.197936
-4970.023266,2307,19887.792289
-4667.90577,2702,19968.619612
-11642.256682,2549,20044.022653
-7911.264128,2611,20123.729028
-7882.823278,2323,20193.338194
-10444.554406,2698,20271.795775
-5871.591021,2438,20342.98754
-5262.227505,2504,20416.346723
-6062.131486,2634,20495.003347
-4553.944478,3001,20583.756955
-5424.619309,3001,20672.661964
-5882.758977,3001,20762.596096
-4587.242511,2074,20822.209279
-3710.889251,2495,20896.00492
-6715.849943,924,20924.357985
-6877.816138,1935,20981.83867
-8089.398064,1985,21039.935507
-6489.748152,3001,21126.884525
-9440.907825,2748,21208.744496
-6073.321501,3001,21296.565465
-6291.155321,2460,21370.472516
-4009.933938,1949,21429.320655
-4613.098314,2694,21510.830386
-4370.515363,2205,21575.737793
-9182.799306,2177,21639.299443
-5545.320986,2331,21708.092585
-4847.25794,1992,21765.656128
-5418.397063,2294,21833.349172
-4986.803904,2785,21915.789204
-4810.387251,1866,21971.836936
-4824.416048,2416,22042.429012
-5088.62314,2050,22104.00754
-6607.295398,2568,22180.799639
-3956.087277,1618,22227.721149
-5426.81273,2337,22298.143044
-6227.412813,2375,22368.989968
-4169.159132,1748,22419.718599
-5993.079805,3001,22509.154883
-4174.427293,2153,22572.666613
-5069.027599,2727,22654.276307
-4728.19923,2110,22716.734794
-5270.850848,2434,22789.043738
-7525.922127,2282,22857.074623
-5071.133672,2706,22938.143122
-9158.20517,1333,22978.029496
-9340.264223,1786,23030.01204
-3425.647466,2251,23095.974835
-4588.036156,2828,23179.732595
-5532.796035,2099,23242.493171
-3383.039201,1919,23300.287142
-5091.494509,1402,23343.239236
-4702.229527,2367,23411.216553
-5851.204346,2110,23472.712243
-5689.042965,2144,23534.441432
-7252.343257,2084,23595.687302
-9171.845131,2005,23656.837111
-4915.488812,1527,23701.301453
-5676.538609,1885,23756.266251
-4040.046286,2453,23829.356904
-3914.156127,2091,23889.887712
-4899.677011,2191,23955.498808
-4674.950033,1823,24011.08009
-3885.45231,2452,24081.622809
-5069.125996,1931,24138.120058
-4669.206935,2072,24199.515532
-5312.720568,3001,24288.038045
-5078.008797,2709,24368.741058
-4862.405436,2243,24436.251495
-6150.699841,2293,24505.695404
-5129.042545,2481,24578.904669
-8627.398296,2912,24665.507181
-7102.489308,1909,24721.439492
-5730.740166,1940,24779.303382
-4836.276319,2499,24854.427946
-6152.722695,1152,24889.049573
-4169.688038,1977,24948.228771
-6198.530613,2644,25026.686328
-4556.324487,2964,25116.122009
-4375.249819,2584,25192.330317
-11813.493488,2234,25258.641091
-4462.120806,2825,25343.377797
-5431.7423,2849,25427.517102
-6836.032774,1987,25487.728881
-5747.852649,961,25516.059956
-5056.676045,2127,25579.798421
-5952.545071,2311,25648.275863
-8412.68453,2221,25714.286727
-7174.02142,2273,25781.347515
-5551.454407,2902,25866.835233
-4551.825496,2307,25935.911718
-3182.110876,2293,26003.074401
-3917.97948,2845,26085.144652
-7145.943115,2151,26150.139153
-6259.689323,2281,26215.733086
-3631.201481,2501,26290.025342
-3993.345791,2515,26364.332929
-7887.534593,2766,26447.121535
-6781.262296,3001,26535.892057
-5257.772405,2589,26613.182648
-6208.427435,2710,26694.574613
-5008.610035,2919,26782.626015
-3102.901033,2295,26851.718631
-4043.304446,2825,26933.557262
-7615.808237,1538,26978.958573
-4367.925535,2834,27063.197076
-4615.38158,3001,27153.149874
-8958.940609,2362,27223.108899
-4519.371941,2991,27312.479059
-4588.999743,2703,27391.768442
-4408.806204,2444,27461.961358
-5258.364979,2756,27543.101222
-5025.209432,2463,27615.159365
-5084.465329,1973,27673.723606
-5846.650939,3001,27761.27735
-7278.227928,1955,27818.207446
-9092.127457,2250,27885.052261
-3778.466204,2235,27953.178594
-3768.707909,2257,28020.039571
-4490.334388,2818,28104.893135
-4662.429687,3001,28191.664833
-6849.317108,3001,28282.084476
-4152.79527,2203,28348.262156
-3355.430134,2390,28418.938128
-6200.800315,2163,28483.08314
-5501.868884,2401,28554.559009
-4335.932707,2651,28634.198665
-4715.755736,3001,28722.967852
-6548.387299,2466,28796.42876
-3425.793076,2637,28875.733399
-6229.650423,2538,28949.391893
-4827.797376,2774,29032.580339
-3173.256372,2191,29098.077785
-4592.595826,2070,29158.404491
-4811.082794,2165,29223.616954
-3730.405068,2266,29290.909558
-4762.495956,2068,29350.975313
-4330.839183,2076,29412.984329
-3977.893097,2330,29482.094234
-3430.381984,2540,29555.736553
-4271.548853,2308,29625.828584
-3277.764089,2535,29701.287345
-2997.941431,2070,29761.433718
-5022.052771,2148,29825.916264
-4031.052448,1416,29868.330684
-4403.22127,1879,29924.095438
-5910.739284,2063,29984.891464
-5293.684445,1805,30038.306854
-3677.967403,2421,30110.940513
-3210.183883,1822,30165.746682
-4433.317099,2010,30226.709725
-6000.277972,2274,30293.507914
-2729.889953,2231,30359.93094
-3248.951364,2336,30427.890481
-2976.636236,2320,30497.45063
-4156.770281,2446,30570.22858
-2293.154653,2249,30637.952954
-6757.023822,2442,30709.579401
-4977.108761,1619,30757.430082
-1943.834234,1586,30804.080883
-3103.913431,2186,30869.346036
-3280.766765,2632,30945.899234
-5882.197341,1944,31004.645997
-5803.011578,1632,31052.346816
-4052.928811,2207,31118.857369
-2656.820055,2210,31183.502475
-8201.612499,2213,31249.961967
-7948.056786,2104,31311.239452
-12648.568226,2434,31382.334924
-2859.787954,1776,31435.717064
-3167.883682,2050,31496.025512
-2370.946149,2325,31561.824175
-3403.581704,2168,31625.502713
-7511.517034,1843,31678.768413
-3115.191334,2423,31749.631534
-2428.54134,1875,31803.725688
-7781.84504,1448,31846.744653
-2506.352018,2400,31916.254388
-10187.182988,1579,31962.821673
-5690.085425,1578,32008.275938
-3463.501143,2080,32069.751852
-4812.885977,1918,32125.699608
-3260.024885,1923,32183.497316
-5641.838934,1970,32240.561995
-2806.558447,2072,32303.743897
-2961.922305,2270,32369.484032
-2882.451375,2518,32442.909284
-2514.751821,2008,32501.683185
-4072.078769,1963,32559.269891
-2598.818148,2136,32622.481852
-5999.080965,682,32642.491224
-3894.696059,1681,32691.114082
-1856.202847,2021,32751.204411
-6144.815501,1928,32808.402407
-2108.52343,1726,32859.801569
-1761.482091,2060,32919.530763
-3313.522973,1758,32972.363592
-2971.775184,2094,33032.976379
-15473.745304,1837,33088.385036
-2484.596498,2148,33152.95177
-2134.391162,1626,33201.985741
-2423.124206,2076,33264.56459
-2601.219542,1833,33318.017436
-2719.85927,1960,33377.649034
-2050.376064,1770,33431.259979
-4494.473819,2037,33492.289619
-3141.185215,1896,33548.252047
-9155.891222,1898,33605.182105
-22615.477809,629,33624.726111
-2128.607878,2149,33688.887737
-2734.338353,2167,33755.1813
-7368.234572,1542,33800.74527
-2632.681741,1139,33834.638457
-4084.49271,1423,33877.657123
-2359.676309,1705,33928.982758
-2037.165688,1618,33976.657017
-3686.786828,1589,34024.740029
-2466.534016,1850,34080.488534
-4453.806089,1764,34131.970943
-4388.642699,1197,34168.658334
-4254.851717,1924,34225.507961
-3345.706503,1597,34273.039951
-24713.233346,1385,34314.07613
-5507.396337,1347,34354.695696
-5046.649666,1264,34392.249801
-13331.542259,1816,34447.147558
-4480.770666,1722,34500.019937
-5606.672005,1226,34535.08751
-2293.93321,1961,34593.528565
-3159.863135,1861,34649.720155
-1846.676264,1316,34687.799645
-1906.063911,1883,34744.047297
-5411.012765,1631,34792.880783
-2236.727663,1742,34845.596196
-3568.472752,1684,34894.579692
-2682.895971,1777,34948.277926
-6225.545599,1987,35007.741245
-2547.249606,1910,35065.057104
-4923.755607,1035,35095.844917
-3505.049432,2030,35156.886859
-4152.141584,2224,35224.101145
-5148.508989,1721,35275.819919
-2964.603635,2363,35344.927076
-2848.356361,1819,35398.124591
-4900.933392,1540,35444.143638
-2482.738675,1784,35496.575932
-3188.067349,1275,35533.146794
-2364.314046,2285,35600.790453
-2954.230364,1621,35648.690984
-1688.962616,1267,35686.844998
-3565.650663,1412,35729.563177
-4120.864314,2652,35809.06947
-4018.730174,1952,35868.365372
-2325.787286,1709,35920.015224
-11878.329803,1791,35972.846699
-5090.985109,1898,36029.828107
-5299.831683,2544,36105.336554
-1686.759125,1617,36154.069937
-3872.938616,1681,36204.7195
-2933.797207,1876,36259.884198
-5908.31772,1512,36304.537459
-6445.635149,1299,36342.410665
-2788.368646,1838,36396.388051
-3571.494857,2315,36466.1309
-1996.623398,1512,36512.431798
-4469.546485,1815,36566.818331
-2907.695697,1915,36624.164896
-2294.41149,2103,36686.256603
-1856.589946,1422,36726.942073
-2691.246377,1802,36781.539675
-1985.511696,2166,36846.102479
-2422.836645,1626,36895.301783
-2819.370645,1808,36948.834048
-4354.456738,1981,37008.42783
-3531.193005,1644,37056.318335
-3911.217111,2001,37113.945181
-5201.481333,1940,37170.346526
-8661.71521,1319,37211.095598
-2244.630328,1761,37261.711727
-11262.738153,1789,37313.47753
-3363.608534,1689,37363.543983
-9472.586455,1682,37414.460086
-2433.420838,2397,37486.785444
-1821.934902,1633,37535.769073
-2011.396964,1815,37589.188378
-6163.558139,1205,37625.787818
-3208.210482,2083,37688.834912
-3611.420044,1730,37741.282041
-3743.923504,1757,37792.300947
-3871.95816,1964,37851.045908
-4589.459591,1879,37907.209856
-3101.996508,1747,37959.242376
-2997.215522,1855,38014.738931
-3573.171302,1413,38056.663999
-3565.328125,2128,38120.30444
-8062.197696,1673,38170.704108
-1626.350107,1809,38225.723448
-2263.00901,2133,38289.497253
-2301.542204,1552,38336.997524
-2406.622172,1667,38387.380764
-3876.871031,1416,38430.282936
-2408.497398,1734,38482.082109
-5191.875969,1544,38529.298689
-2058.465392,1704,38580.965245
-2310.60985,1838,38636.762769
-3324.14914,1893,38694.178856
-3137.268272,2148,38757.505412
-4477.777797,2086,38820.617456
-1866.752055,1992,38880.747011
-2607.680171,2538,38957.254418
-3131.267124,1802,39009.391209
-1799.828201,1550,39054.60561
-3062.700953,2049,39117.133625
-3436.694134,1622,39165.166866
-6317.05089,1635,39214.234262
-2764.555607,2447,39286.059342
-1755.598269,1747,39338.092336
-3120.794702,2001,39396.722441
-3145.919135,1639,39446.239111
-1623.95999,1842,39500.452671
-1464.342635,1477,39544.288195
-32730.13582,814,39569.401525
-1712.80662,1871,39627.560353
-2686.856093,1925,39683.191577
-3205.013804,1826,39738.356697
-58045.906922,1155,39771.762198
-2627.70651,1701,39821.328683
-1963.019511,1488,39866.726066
-6674.459986,1823,39920.295094
-2486.513848,1909,39977.708966
-14761.330215,809,40000.634481
-5696.934044,1520,40047.589186
-8245.475076,1903,40106.065686
-3217.52717,2186,40173.359311
-4183.935469,2279,40241.101655
-3766.184224,2152,40304.114551
-40906.939151,929,40331.126903
-8683.198053,2283,40400.02044
-4552.237372,2224,40465.910424
-9067.38494,1286,40503.8641
-3446.00699,2213,40567.542753
-2216.03534,2192,40632.004462
-2988.053703,1874,40688.38513
-3117.793728,1626,40735.773336
-4783.466859,1170,40771.740508
-5344.051555,2212,40838.850725
-2939.411828,1829,40894.032217
-5011.011407,1793,40947.830302
-3882.047143,2163,41013.342026
-6003.123862,1532,41060.25772
-5756.577923,1714,41111.9418
-4549.979812,2093,41176.969184
-2953.053646,2155,41243.350123
-4943.646028,2186,41308.593043
-8812.677873,1417,41349.961048
-5317.087917,2383,41421.703578
-4334.449813,2314,41491.962577
-4142.411753,1999,41553.209012
-2126.227107,2084,41616.121074
-4253.556002,2169,41681.132472
-7774.25102,1827,41733.664736
-5513.372638,2121,41796.926578
-2669.915188,2154,41859.443028
-3037.968116,2016,41920.268339
-4118.528355,1963,41979.249058
-3187.035142,1812,42033.379299
-6717.579491,1786,42088.510741
-2602.182798,1493,42132.879763
-5060.831481,1864,42189.693867
-6772.658465,1727,42242.009351
-2896.622619,2242,42309.535904
-3407.664341,1987,42370.066144
-5773.160905,1863,42426.033486
-3541.094539,1638,42474.580703
-7679.901012,2204,42540.658251
-3682.060052,1908,42598.871917
-3786.109116,2356,42669.931407
-10196.873642,1061,42701.27064
-6448.560791,2239,42768.629193
-5019.956528,2032,42830.176495
-9116.278687,1885,42887.324373
-4003.119767,2310,42957.71699
-3808.193946,2450,43030.775685
-2422.094552,2019,43090.371989
-4367.275321,2256,43157.249672
-3345.501738,1838,43210.598158
-3819.663344,1873,43267.561618
-4587.291652,2152,43331.123905
-3258.914143,2157,43396.353288
-4953.598646,1516,43440.65572
-3156.616734,2323,43509.580263
-2614.902566,2083,43571.509392
-8624.16131,1675,43621.0747
-3235.617706,1984,43681.638638
-3177.022022,2274,43751.048544
-4008.225742,1535,43796.999789
-7388.845868,2876,43882.237586
-3229.844613,2178,43949.665477
-4942.825069,1955,44006.730683
-5207.470114,2327,44074.605671
-2722.377842,2077,44137.068057
-7131.574984,1973,44195.964582
-5951.748861,2330,44265.024634
-5018.590212,2399,44334.351326
-8362.895957,1831,44389.098555
-7064.978517,1193,44425.586819
-2565.217125,1759,44478.768983
-6202.555633,1557,44525.669769
-2749.894418,2112,44589.564116
-6145.525884,1435,44633.150296
-3889.500326,2197,44699.726181
-4719.237965,2013,44759.523984
-2533.657716,2190,44823.435615
-2713.843209,2158,44888.296382
-1693.519417,1892,44944.361389
-5031.269331,1794,44996.976786
-2135.606389,2122,45059.073328
-4704.778998,2375,45129.365477
-3706.977157,2230,45195.992867
-4823.547904,1746,45247.890706
-5565.495413,1928,45305.709919
-5245.889426,2140,45367.984552
-3513.996572,1807,45420.583423
-7565.177888,1584,45467.550892
-6588.810009,2039,45529.479429
-2236.068456,1456,45572.682163
-2464.89913,2065,45633.894657
-2961.696057,2198,45699.679177
-2576.567948,2141,45763.283541
-4693.413834,2043,45825.079411
-3865.078479,1837,45879.294847
-5833.504408,1888,45935.375872
-2568.815528,2294,46003.852778
-5039.181706,1684,46054.618871
-5114.191338,1779,46108.600771
-5131.681659,1885,46165.116602
-8744.300833,1285,46202.902232
-11675.081494,1951,46259.866181
-4306.548626,1671,46310.215765
-4909.551439,1904,46367.679376
-5188.144797,1481,46411.315559
-7132.688552,1680,46460.480979
-4511.365704,2197,46526.025341
-5770.346448,2012,46587.505298
-4205.613413,1634,46636.842618
-7106.013288,1346,46678.240649
-3059.197323,1407,46719.225998
-4419.404478,1654,46769.160696
-4605.798361,2245,46834.921532
-6978.228511,2169,46900.682673
-5547.450561,1990,46961.478652
-4362.951185,1981,47019.292269
-2854.123541,1592,47067.896877
-5472.49262,2230,47134.83663
-3023.174981,1851,47191.200833
-3260.819456,1964,47251.497028
-8577.002612,1943,47307.694676
-5911.645241,2539,47384.956563
-4535.373162,2052,47446.897731
-4448.637885,2269,47516.807138
-3011.976935,2027,47578.434971
-4167.463276,1611,47627.453243
-2857.899798,2116,47689.237453
-3649.10515,2379,47760.624639
-6167.341879,1676,47811.783713
-4489.18217,1966,47872.019903
-3214.448174,1996,47931.133933
-3117.873415,1803,47985.648695
-3004.112209,2645,48066.042213
-6681.017306,1137,48101.008938
-7093.921405,1675,48150.17566
-6505.957672,1915,48205.859433
-3763.384892,2265,48273.268003
-3750.943822,2308,48341.694706
-3459.916668,2650,48423.283945
-4343.135106,2305,48494.30852
-4025.620643,1921,48552.128168
-8270.718079,1722,48604.521865
-10470.147316,1952,48662.468966
-3146.703914,2000,48724.265197
-4096.804743,1827,48778.530165
-9524.585927,2481,48852.621729
-3315.874406,2435,48925.995803
-3483.660035,2743,49007.702822
-3293.716869,1996,49067.732323
-3393.704425,1942,49123.763484
-4147.717715,2121,49188.70745
-3704.116014,2078,49250.870515
-3470.201892,1897,49308.367629
-5762.279598,1446,49351.153073
-3247.607317,2243,49419.280046
-4509.597363,2220,49488.33944
-3726.263051,2540,49563.281423
-3651.424171,2551,49641.58823
-4945.301962,1839,49695.186861
-6939.996723,1852,49750.951043
-1798.253067,1652,49802.134048
-3434.686573,1838,49855.16534
-2191.062764,2157,49920.393874
-2805.166753,2478,49993.440046
-3077.395305,2234,50062.295879
-3630.206761,1647,50113.378566
-2726.907948,2259,50180.255783
-2594.629545,2147,50244.600161
-5781.340102,2292,50311.082814
-2529.658356,2189,50377.343753
-4891.641352,2127,50441.000903
-4129.608213,2277,50508.927865
-2452.833265,2035,50570.690226
-3035.925209,2007,50629.270578
-2307.382111,2130,50692.915591
-5347.149376,2408,50762.758738
-10475.201759,1768,50814.507892
-3996.78438,2079,50877.320018
-2004.111434,1805,50932.051456
-2873.140856,2269,51000.527727
